[LineInfoData]
IDNUM McNum McMdln McName StartBeam BeamNum Pass SecMntHld PrevMachine NextMachine
1 1 0x71100 "NPM-DX-1" 1 4 0 0 0 3
2 2 0x52100 "NPM-2" 5 2 0 0 3 3
3 3 0x52100 "NPM-3" 7 2 0 0 3 3
4 4 0x52200 "NPM-4" 9 2 0 0 3 0

[BeamData]
IDNUM Head NzlChg BulkFdr StickFdr CutUnit Ccamera Camera LeadChk Sensor3D BGACSP SPNzl LoadCntl TrayMagazine DblFdrUse HeadType NzlChgKind NzlSlots NzlBigSlots Flux ConvTime DHHighScan FdrTblType FdrSlots FrameType TraySlots TraySize EjCnv Stage ExConv ExBigNzl Lane SlowDown TM Hs8NzlChg PCBWarpMeasurement HighSpd HeightSensor AutoPinChg ConvLen CustomTray NPMExConvL NPMExConvR ThinTypeSingleFdr TallComp PIP COAXIAL LeadAdjust HeadCamera PcbHolder LCR BackLight PartsBCR CompactCart TrayStocker EnvAdjust GangTkup SlotNumbering FixLoad1N HPM1 HPM2
1 1 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 1 0 0 13 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2 2 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 1 0 0 13 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
3 3 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 0 0 0 13 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4 4 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 0 0 0 13 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
5 5 1 0 0 1 1 1 0 0 0 0 0 0 2 17 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6 6 1 0 0 1 1 1 0 0 0 0 0 0 2 17 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
7 7 1 0 1 1 1 1 0 0 1 0 0 0 2 14 1 16 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
8 8 1 0 0 1 1 1 0 0 0 0 0 0 2 17 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
9 9 1 0 1 1 1 3 0 1 1 0 1 0 2 34 6 15 0 0 100 0 3 30 0 0 0 0 3 0 0 1 0 4 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
10 10 1 0 0 0 1 3 0 1 1 0 1 1 2 34 6 15 0 0 100 0 6 0 0 40 0 0 3 0 0 1 0 4 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0

[FdrTblMode]
IDNUM Head NowStation FdrTblMode Pass Type TapeCutLength
1 1 2 JOINT NO 0 0
2 2 2 JOINT NO 0 0
3 3 2 JOINT NO 0 0
4 4 2 JOINT NO 0 0
5 5 2 JOINT NO 0 0
6 6 2 JOINT NO 0 0
7 7 2 JOINT NO 0 0
8 8 2 JOINT NO 0 0
9 9 2 JOINT NO 0 0
10 10 2 JOINT NO 0 0

[OptimizeOptionsPerBeam]
IDNUM Head OptOptions CarryoverDiffNum OnlineSetupFeederNum
1 1 "00000000" 0 0
2 2 "00000000" 0 0
3 3 "00000000" 0 0
4 4 "00000000" 0 0
5 5 "00000000" 0 0
6 6 "00000000" 0 0
7 7 "00000000" 0 0
8 8 "00000000" 0 0
9 9 "00000000" 0 0
10 10 "00000000" 0 0

[LotNames]
IDNUM LotNum Lot MCFileName Filter AutoChg BaseChg Lane ProductionID SimProduct DGSPCBName DGSPCBRev DGSPCBSide DGSRefPin C DataGenMode MountHead VSTPath Order TargetTact C2
1048 1 "testoled-v2" "testoled-v2" 0 0 0 0 "" 0 "new-5line" "1" "T" "" "" 0 0 "" 0 0 ""

[ArrangementGroupProducts]
IDNUM Group Lot SameGroup
1048 1 1 0

[ArrangementGroupCondValue<1>]
Value1=""
Value2=""
Value3=""
Value4=""
Value5=""
Value6=""
Value7=""
Value8=""
Value9=""
Value10=""

[PartsDataEx]
IDNUM NAME LNAME REELS SKIP NoAutoDivide Alt AltNum NoArrange
15 20005 67 113 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
16 20006 8 24 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
17 20007 9 20 0 0 0 0 0 0 0 0 302482 302481 0 0 0 0 0 0 0 0 0 0.000 0
18 20008 32 106 0 0 0 0 0 0 0 0 302482 302481 0 0 0 0 0 0 0 0 0 0.000 0
19 20009 25 36 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
20 20010 77 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
21 20011 109 74 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
22 20012 41 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
23 20013 73 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
24 20014 0 400 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
25 20017 13 112 0 0 0 0 0 0 0 0 302481 302482 0 0 0 0 0 0 0 0 0 0.000 0
26 30001 39 128 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
27 30003 0 246 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
28 30005 441 0 0 0 0 0 0 0 0 0 302482 0 0 0 0 0 0 0 0 0 0 0.000 0
29 30006 8 15 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
30 30007 21 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
31 30008 30 27 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
32 30009 114 104 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
33 30010 267 154 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
34 30011 0 262 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
35 30015 161 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
36 30016 22 31 0 0 0 0 0 0 0 0 302481 302502 0 0 0 0 0 0 0 0 0 0.000 0
37 30017 0 155 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
38 40002 72 199 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
39 40003 0 549 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
40 40005 80 24 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
41 40006 8 24 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
42 40007 129 58 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
43 40008 49 26 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
44 40009 127 103 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
45 40010 84 0 0 0 0 0 0 0 0 0 302482 0 0 0 0 0 0 0 0 0 0 0.000 0
46 40011 6 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
47 40013 108 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
48 40014 110 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
49 40015 517 0 0 0 0 0 0 0 0 0 302482 0 0 0 0 0 0 0 0 0 0 0.000 0
50 50001 0 670 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0.000 0
51 50002 0 48 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
52 50003 332 443 0 0 0 0 0 0 0 0 302502 302502 0 0 0 0 0 0 0 0 0 0.000 0
53 50004 0 467 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0.000 0
54 50005 0 163 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0.000 0
55 50006 410 0 0 0 0 0 0 0 0 0 302482 0 0 0 0 0 0 0 0 0 0 0.000 0
56 50008 0 276 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0.000 0
57 50011 45 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
58 50012 0 286 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0.000 0
59 50013 31 31 0 0 0 0 0 0 0 0 302502 302502 0 0 0 0 0 0 0 0 0 0.000 0
60 50015 92 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0 0.000 0
61 50017 428 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
62 50019 0 265 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
63 50020 0 519 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0.000 0
64 50022 518 722 0 0 0 0 0 0 0 0 302502 302502 0 0 0 0 0 0 0 0 0 0.000 0
65 50024 454 472 0 0 0 0 0 0 0 0 302482 302342 0 0 0 0 0 0 0 0 0 0.000 0
66 50025 531 0 0 0 0 0 0 0 0 0 302482 0 0 0 0 0 0 0 0 0 0 0.000 0
67 50026 0 148 0 0 0 0 0 0 0 0 0 302482 0 0 0 0 0 0 0 0 0 0.000 0
68 50027 521 0 0 0 0 0 0 0 0 0 302482 0 0 0 0 0 0 0 0 0 0 0.000 0
69 60003 66 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
70 60004 323 537 0 0 0 0 0 0 0 0 302482 302481 0 0 0 0 0 0 0 0 0 0.000 0
71 60006 59 143 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
72 60007 0 240 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
73 60008 203 0 0 0 0 0 0 0 0 0 302482 0 0 0 0 0 0 0 0 0 0 0.000 0
74 60009 227 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
75 60010 2 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
76 60011 190 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0 0.000 0
77 60012 97 62 0 0 0 0 0 0 0 0 302482 302481 0 0 0 0 0 0 0 0 0 0.000 0
78 60013 7 20 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
79 60014 39 111 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
80 60015 116 46 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
81 60016 8 135 0 0 0 0 0 0 0 0 302481 302481 0 0 0 0 0 0 0 0 0 0.000 0
82 60017 0 149 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
83 60019 78 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
84 60020 0 17 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
85 60021 0 232 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
86 60022 0 50 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
87 60024 510 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
88 60025 0 52 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0.000 0
89 60026 678 98 0 0 0 0 0 0 0 0 302482 302481 0 0 0 0 0 0 0 0 0 0.000 0
90 60027 473 0 0 0 0 0 0 0 0 0 302482 0 0 0 0 0 0 0 0 0 0 0.000 0
91 60029 61 0 0 0 0 0 0 0 0 0 302481 0 0 0 0 0 0 0 0 0 0 0.000 0
92 70001 716 0 0 0 0 0 0 0 0 0 303784 0 0 0 0 0 0 0 0 0 0 0.000 0
93 70002 275 0 0 0 0 0 0 0 0 0 302823 0 0 0 0 0 0 0 0 0 0 0.000 0
94 70003 465 0 0 0 0 0 0 0 0 0 303624 0 0 0 0 0 0 0 0 0 0 0.000 0
95 70004 686 0 0 0 0 0 0 0 0 0 303623 0 0 0 0 0 0 0 0 0 0 0.000 0
96 70005 687 0 0 0 0 0 0 0 0 0 303623 0 0 0 0 0 0 0 0 0 0 0.000 0
97 70006 690 0 0 0 0 0 0 0 0 0 302983 0 0 0 0 0 0 0 0 0 0 0.000 0
98 70007 496 0 0 0 0 0 0 0 0 0 303624 0 0 0 0 0 0 0 0 0 0 0.000 0
99 70010 541 0 0 0 0 0 0 0 0 0 302823 0 0 0 0 0 0 0 0 0 0 0.000 0
100 70012 463 0 0 0 0 0 0 0 0 0 302823 0 0 0 0 0 0 0 0 0 0 0.000 0
101 70013 581 0 0 0 0 0 0 0 0 0 303624 0 0 0 0 0 0 0 0 0 0 0.000 0
102 70018 602 0 0 0 0 0 0 0 0 0 302824 0 0 0 0 0 0 0 0 0 0 0.000 0
103 70021 499 0 0 0 0 0 0 0 0 0 303623 0 0 0 0 0 0 0 0 0 0 0.000 0
104 70023 325 0 0 0 0 0 0 0 0 0 302982 0 0 0 0 0 0 0 0 0 0 0.000 0
105 70024 171 0 0 0 0 0 0 0 0 0 302823 0 0 0 0 0 0 0 0 0 0 0.000 0
106 70025 480 0 0 0 0 0 0 0 0 0 303624 0 0 0 0 0 0 0 0 0 0 0.000 0
107 70027 81 0 0 0 0 0 0 0 0 0 303623 0 0 0 0 0 0 0 0 0 0 0.000 0
108 70029 150 0 0 0 0 0 0 0 0 0 302822 0 0 0 0 0 0 0 0 0 0 0.000 0
109 80001 307 518 0 0 0 0 0 0 0 0 302502 302502 0 0 0 0 0 0 0 0 0 0.000 0
110 80004 210 477 0 0 0 0 0 0 0 0 302502 302502 0 0 0 0 0 0 0 0 0 0.000 0
111 80007 99 533 0 0 0 0 0 0 0 0 302502 302482 0 0 0 0 0 0 0 0 0 0.000 0
112 80008 369 100 0 0 0 0 0 0 0 0 302481 302502 0 0 0 0 0 0 0 0 0 0.000 0
113 80010 684 209 0 0 0 0 0 0 0 0 302502 302502 0 0 0 0 0 0 0 0 0 0.000 0
114 80011 737 211 0 0 0 0 0 0 0 0 302502 302502 0 0 0 0 0 0 0 0 0 0.000 0
115 80012 151 60 0 0 0 0 0 0 0 0 302502 302502 0 0 0 0 0 0 0 0 0 0.000 0
116 80013 31 31 0 0 0 0 0 0 0 0 302502 302502 0 0 0 0 0 0 0 0 0 0.000 0
117 80014 712 333 0 0 0 0 0 0 0 0 302482 302482 0 0 0 0 0 0 0 0 0 0.000 0
118 80015 539 56 0 0 0 0 0 0 0 0 302482 302502 0 0 0 0 0 0 0 0 0 0.000 0
119 80021 475 0 0 0 0 0 0 0 0 0 302823 0 0 0 0 0 0 0 0 0 0 0.000 0
120 80022 498 0 0 0 0 0 0 0 0 0 302823 0 0 0 0 0 0 0 0 0 0 0.000 0
121 80023 328 0 0 0 0 0 0 0 0 0 302823 0 0 0 0 0 0 0 0 0 0 0.000 0
122 80024 550 0 0 0 0 0 0 0 0 0 302823 0 0 0 0 0 0 0 0 0 0 0.000 0
123 80025 546 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0 0.000 0
124 80028 324 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0 0.000 0
125 80029 688 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0 0.000 0
126 80030 682 0 0 0 0 0 0 0 0 0 302502 0 0 0 0 0 0 0 0 0 0 0.000 0
127 90006 818 0 0 0 0 0 0 0 0 0 305227 0 0 0 0 0 0 0 0 0 0 0.000 0
128 90008 488 0 0 0 0 0 0 0 0 0 305225 0 0 0 0 0 0 0 0 0 0 0.000 0
129 90010 450 0 0 0 0 0 0 0 0 0 306025 0 0 0 0 0 0 0 0 0 0 0.000 0
130 90013 449 0 0 0 0 0 0 0 0 0 306025 0 0 0 0 0 0 0 0 0 0 0.000 0
131 90016 447 0 0 0 0 0 0 0 0 0 305225 0 0 0 0 0 0 0 0 0 0 0.000 0
132 90018 448 0 0 0 0 0 0 0 0 0 306825 0 0 0 0 0 0 0 0 0 0 0.000 0
133 90021 719 0 0 0 0 0 0 0 0 0 305227 0 0 0 0 0 0 0 0 0 0 0.000 0
134 101001 707 0 0 0 0 0 0 0 0 0 1002 0 0 0 0 0 0 0 0 0 0 0.000 0
135 101002 707 0 0 0 0 0 0 0 0 0 1003 0 0 0 0 0 0 0 0 0 0 0.000 0
136 101003 707 0 0 0 0 0 0 0 0 0 1004 0 0 0 0 0 0 0 0 0 0 0.000 0
137 101004 707 0 0 0 0 0 0 0 0 0 1005 0 0 0 0 0 0 0 0 0 0 0.000 0
138 101005 707 0 0 0 0 0 0 0 0 0 1006 0 0 0 0 0 0 0 0 0 0 0.000 0
139 102001 486 0 0 0 0 0 0 0 0 0 1008 0 0 0 0 0 0 0 0 0 0 0.000 0
140 102002 486 0 0 0 0 0 0 0 0 0 1009 0 0 0 0 0 0 0 0 0 0 0.000 0
141 102003 486 0 0 0 0 0 0 0 0 0 1010 0 0 0 0 0 0 0 0 0 0 0.000 0

[VstockData<1>]
IDNUM N PA PB PC PD PE PF PG PH PI PJ TA TB TC TD TE TF TG TH TI TJ Force LdFrmW WaferRot

[FixedNozzleStock]
IDNUM Group N P
1 0 1011 1002
2 0 1012 1002
3 0 1013 1003
4 0 1014 1003
5 0 1015 1003
6 0 1021 1004
7 0 1022 1005
8 0 1023 1006
9 0 1024 1421
10 0 1025 4444
11 0 1031 -1
12 0 1032 -1
13 0 1033 -1
14 0 1034 -1
15 0 1035 -1
16 0 111 230
17 0 112 230
18 0 113 230
19 0 114 230
20 0 115 230
21 0 116 230
22 0 117 230
23 0 118 230
24 0 121 230
25 0 122 230
26 0 123 230
27 0 124 230
28 0 125 230
29 0 126 230
30 0 127 230
31 0 128 230
32 0 131 -1
33 0 132 -1
34 0 133 -1
35 0 134 -1
36 0 135 -1
37 0 136 -1
38 0 137 -1
39 0 138 -1
40 0 141 -1
41 0 142 -1
42 0 143 -1
43 0 144 -1
44 0 145 -1
45 0 146 -1
46 0 147 -1
47 0 148 -1
48 0 211 230
49 0 212 230
50 0 213 230
51 0 214 230
52 0 215 230
53 0 216 230
54 0 217 230
55 0 218 230
56 0 221 230
57 0 222 230
58 0 223 230
59 0 224 230
60 0 225 230
61 0 226 230
62 0 227 230
63 0 228 230
64 0 231 -1
65 0 232 -1
66 0 233 -1
67 0 234 -1
68 0 235 -1
69 0 236 -1
70 0 237 -1
71 0 238 -1
72 0 241 -1
73 0 242 -1
74 0 243 -1
75 0 244 -1
76 0 245 -1
77 0 246 -1
78 0 247 -1
79 0 248 -1
80 0 311 230
81 0 312 230
82 0 313 230
83 0 314 230
84 0 315 230
85 0 316 230
86 0 317 230
87 0 318 235
88 0 321 230
89 0 322 230
90 0 323 230
91 0 324 230
92 0 325 230
93 0 326 230
94 0 327 230
95 0 328 235
96 0 331 -1
97 0 332 -1
98 0 333 -1
99 0 334 -1
100 0 335 -1
101 0 336 -1
102 0 337 -1
103 0 338 -1
104 0 341 -1
105 0 342 -1
106 0 343 -1
107 0 344 -1
108 0 345 -1
109 0 346 -1
110 0 347 -1
111 0 348 -1
112 0 411 230
113 0 412 230
114 0 413 230
115 0 414 230
116 0 415 230
117 0 416 230
118 0 417 230
119 0 418 230
120 0 421 230
121 0 422 230
122 0 423 230
123 0 424 230
124 0 425 230
125 0 426 230
126 0 427 230
127 0 428 230
128 0 431 -1
129 0 432 -1
130 0 433 -1
131 0 434 -1
132 0 435 -1
133 0 436 -1
134 0 437 -1
135 0 438 -1
136 0 441 -1
137 0 442 -1
138 0 443 -1
139 0 444 -1
140 0 445 -1
141 0 446 -1
142 0 447 -1
143 0 448 -1
144 0 511 235
145 0 512 235
146 0 513 235
147 0 514 235
148 0 515 235
149 0 516 235
150 0 517 235
151 0 518 230
152 0 521 235
153 0 522 235
154 0 523 235
155 0 524 235
156 0 525 235
157 0 526 235
158 0 527 230
159 0 528 230
160 0 531 -1
161 0 532 -1
162 0 533 -1
163 0 534 -1
164 0 535 -1
165 0 536 -1
166 0 537 -1
167 0 538 -1
168 0 541 -1
169 0 542 -1
170 0 543 -1
171 0 544 -1
172 0 545 -1
173 0 546 -1
174 0 547 -1
175 0 548 -1
176 0 611 230
177 0 612 230
178 0 613 230
179 0 614 230
180 0 615 230
181 0 616 230
182 0 617 230
183 0 618 230
184 0 621 230
185 0 622 230
186 0 623 230
187 0 624 230
188 0 625 230
189 0 626 230
190 0 627 230
191 0 628 230
192 0 631 -1
193 0 632 -1
194 0 633 -1
195 0 634 -1
196 0 635 -1
197 0 636 -1
198 0 637 -1
199 0 638 -1
200 0 641 -1
201 0 642 -1
202 0 643 -1
203 0 644 -1
204 0 645 -1
205 0 646 -1
206 0 647 -1
207 0 648 -1
208 0 711 240
209 0 712 240
210 0 713 140
211 0 714 140
212 0 721 240
213 0 722 120
214 0 723 140
215 0 724 111
216 0 731 -1
217 0 732 -1
218 0 733 -1
219 0 734 -1
220 0 741 -1
221 0 742 -1
222 0 743 -1
223 0 744 -1
224 0 811 240
225 0 812 235
226 0 813 235
227 0 814 235
228 0 815 235
229 0 816 235
230 0 817 235
231 0 818 230
232 0 821 235
233 0 822 235
234 0 823 235
235 0 824 235
236 0 825 235
237 0 826 235
238 0 827 235
239 0 828 235
240 0 831 -1
241 0 832 -1
242 0 833 -1
243 0 834 -1
244 0 835 -1
245 0 836 -1
246 0 837 -1
247 0 838 -1
248 0 841 -1
249 0 842 -1
250 0 843 -1
251 0 844 -1
252 0 845 -1
253 0 846 -1
254 0 847 -1
255 0 848 -1
256 0 911 1002
257 0 912 1003
258 0 913 1003
259 0 914 1003
260 0 915 1421
261 0 921 1004
262 0 922 1005
263 0 923 2405
264 0 924 2467
265 0 925 4444
266 0 931 1006
267 0 932 1006
268 0 933 -1
269 0 934 -1
270 0 935 -1

[NozzleStock]
IDNUM N P Force
1 111 230 0
2 112 230 0
3 113 230 0
4 114 230 0
5 115 230 0
6 116 230 0
7 117 230 0
8 118 230 0
9 121 230 0
10 122 230 0
11 123 230 0
12 124 230 0
13 125 230 0
14 126 230 0
15 127 230 0
16 128 230 0
17 211 230 0
18 212 230 0
19 213 230 0
20 214 230 0
21 215 230 0
22 216 230 0
23 217 230 0
24 218 230 0
25 221 230 0
26 222 230 0
27 223 230 0
28 224 230 0
29 225 230 0
30 226 230 0
31 227 230 0
32 228 230 0
33 311 230 0
34 312 230 0
35 313 230 0
36 314 230 0
37 315 230 0
38 316 230 0
39 317 230 0
40 318 235 0
41 321 230 0
42 322 230 0
43 323 230 0
44 324 230 0
45 325 230 0
46 326 230 0
47 327 230 0
48 328 235 0
49 411 230 0
50 412 230 0
51 413 230 0
52 414 230 0
53 415 230 0
54 416 230 0
55 417 230 0
56 418 230 0
57 421 230 0
58 422 230 0
59 423 230 0
60 424 230 0
61 425 230 0
62 426 230 0
63 427 230 0
64 428 230 0
65 511 235 0
66 512 235 0
67 513 235 0
68 514 235 0
69 515 235 0
70 516 235 0
71 517 235 0
72 518 230 0
73 521 235 0
74 522 235 0
75 523 235 0
76 524 235 0
77 525 235 0
78 526 235 0
79 527 230 0
80 528 230 0
81 611 230 0
82 612 230 0
83 613 230 0
84 614 230 0
85 615 230 0
86 616 230 0
87 617 230 0
88 618 230 0
89 621 230 0
90 622 230 0
91 623 230 0
92 624 230 0
93 625 230 0
94 626 230 0
95 627 230 0
96 628 230 0
97 711 240 0
98 712 240 0
99 713 140 0
100 714 140 0
101 721 240 0
102 722 120 0
103 723 140 0
104 724 111 0
105 811 240 0
106 812 235 0
107 813 235 0
108 814 235 0
109 815 235 0
110 816 235 0
111 817 235 0
112 818 230 0
113 821 235 0
114 822 235 0
115 823 235 0
116 824 235 0
117 825 235 0
118 826 235 0
119 827 235 0
120 828 235 0
121 911 1002 0
122 912 1003 0
123 913 1003 0
124 914 1003 0
125 915 1421 0
126 921 1004 0
127 922 1005 0
128 923 2405 0
129 924 2467 0
130 925 4444 0
131 931 1006 0
132 932 1006 0
133 1011 1002 0
134 1012 1002 0
135 1013 1003 0
136 1014 1003 0
137 1015 1003 0
138 1021 1004 0
139 1022 1005 0
140 1023 1006 0
141 1024 1421 0
142 1025 4444 0

[PickUpNozzleStock]
IDNUM N P

[VnozzleStock<1>]
IDNUM N P Force

[FixedNozzle]
IDNUM Group Head NozzleA NozzleB NozzleC NozzleD NozzleE NozzleF NozzleG NozzleH NozzleI NozzleJ NozzleK NozzleL NozzleM NozzleN NozzleO NozzleP NozzleQ NozzleR NozzleS NozzleT NozzleU NozzleV NozzleW NozzleX
1 0 1 230 230 230 230 230 230 230 230 230 230 230 230 230 230 230 230 0 0 0 0 0 0 0 0
2 0 2 230 230 230 230 230 230 230 230 230 230 230 230 230 230 230 230 0 0 0 0 0 0 0 0
3 0 3 230 230 230 230 230 230 230 0 230 230 230 230 230 230 230 0 0 0 0 0 0 0 0 0
4 0 4 230 230 230 230 230 230 230 230 230 230 230 230 230 230 230 230 0 0 0 0 0 0 0 0
6 0 6 230 230 230 230 230 230 230 230 230 230 230 230 230 230 230 230 0 0 0 0 0 0 0 0

[NozzlePosition<1>]
IDNUM HEAD NPA NPB NPC NPD NPE NPF NPG NPH NPI NPJ NPK NPL NPM NPN NPO NPP NPQ NPR NPS NPT NPU NPV NPW NPX TURN
1 1 121 122 123 124 125 126 127 128 111 112 113 114 115 116 117 118 0 0 0 0 0 0 0 0 1
2 2 221 222 223 224 225 226 227 228 211 212 213 214 215 216 217 218 0 0 0 0 0 0 0 0 1
3 3 321 322 323 324 325 326 327 328 311 312 313 314 315 316 317 318 0 0 0 0 0 0 0 0 1
4 4 421 422 423 424 425 426 427 428 411 412 413 414 415 416 417 418 0 0 0 0 0 0 0 0 1
5 5 521 522 523 524 525 526 527 528 511 512 513 514 515 516 517 518 0 0 0 0 0 0 0 0 1
6 6 621 622 623 624 625 626 627 628 611 612 613 614 615 616 617 618 0 0 0 0 0 0 0 0 1
7 7 721 722 723 724 711 712 713 714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
8 8 821 822 823 824 825 826 827 818 828 812 813 814 815 816 817 811 0 0 0 0 0 0 0 0 1
